id_sesion,fecha,no_acta,periodo,punto_n,punto_numeral,punto_texto,pdf_url
2015-2018-105,2017-11-28,105,2015-2018,13,XIII,Asuntos Generales.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta105_2017.pdf
2015-2018-105,2017-11-28,105,2015-2018,14,XIV,Clausura.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta105_2017.pdf
2015-2018-104,2017-11-15,104,2015-2018,1,I,Lista de asistencia.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/Acta104_2017.pdf
2015-2018-104,2017-11-15,104,2015-2018,2,II,Declaración de quórum legal e instalación legal de la Sesión.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/Acta104_2017.pdf
2015-2018-104,2017-11-15,104,2015-2018,3,III,Lectura del Orden del Día.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/Acta104_2017.pdf
2015-2018-104,2017-11-15,104,2015-2018,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 96, 97, 98, 99, 100, 101, 102 y 103.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/Acta104_2017.pdf
2015-2018-104,2017-11-15,104,2015-2018,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la suscripción del Convenio con el Gobierno del Estado de Colima, para el adelanto de las Participaciones Federales correspondientes al Ejercicio Fiscal 2018, hasta por la cantidad de $35´000,000.00 (Treinta y cinco millones de pesos 00/100 m.n.) a efecto de solventar las necesidades temporales de liquidez.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/Acta104_2017.pdf
2015-2018-104,2017-11-15,104,2015-2018,6,VI,Clausura.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/Acta104_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,1,I,Lista de asistencia.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,2,II,Declaración de quórum legal e instalación legal de la Sesión.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,3,III,"Lectura y aprobación en su caso, del Orden del Día.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 96, 97, 98, 99, 100, 101 y 102.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,5,V,Informe del C. Presidente Municipal.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de una licencia para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas Alcohólicas, así como una solicitud de cambio de domicilio de establecimiento ya autorizado.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la desincorporación del patrimonio municipal, del Lote 13, Manzana 101, con clave catastral N° 02-01-03-101-013-000, ubicado frente a la calle Longinos Banda N° 574, Colonia La Albarrada, para ser escriturado a favor de la C. Consuelo Jiménez Lepe.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba aceptar la donación realizada por la C. Arcelia Yolanda Rosas Robles, de una fracción de terreno de 579.408 M2, para la obra pública “Prolongación de la Calle Oyamel de la Colonia Prados del Sur hacia la Albarrada”.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Modificación al Programa de Urbanización del Fraccionamiento denominado “MAGISTERIAL S.N.T.E. 6”.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el Proyecto de Modificación a la sección de la VP-8 del Programa de Desarrollo Urbano del Centro de Población de Colima.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,11,XI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza realizar la transferencia del Fondo IV, solicitada por el Tesorero Municipal mediante Oficio 02-TMC-418/2017.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,12,XII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza realizar las transferencias de Recursos Fiscales solicitadas por el Tesorero Municipal, mediante Oficio 02-TMC-419/2017.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,13,XIII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza aceptar la donación de tres vehículos marca Chevrolet, por parte de la Empresa Eventos Festivos de México, S.A. de C.V.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,14,XIV,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la desincorporación del patrimonio municipal, del Lote 21, Manzana 157 con clave catastral No. 02-01-09-157-021-000, ubicado en la calle Gral. Doroteo Arango S/N de la Colonia Francisco Villa ll, para ser escriturado a favor de la C. Gricelda Reyes Andrade.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,15,XV,Asuntos Generales.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-103,2017-11-14,103,2015-2018,16,XVI,Clausura.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta103_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,1,I,Lista de asistencia.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,2,II,Declaración de quórum legal e instalación legal de la Sesión.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,3,III,Lectura del Orden del Día.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 95, 96, 97, 98, 99, 100 y 101.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la iniciativa de la Ley de Ingresos del Municipio de Colima para el ejercicio Fiscal 2018.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la ampliación de Ingresos y Presupuesto de Egresos para el Municipio de Colima para el ejercicio Fiscal 2017, por un monto de $12´894,738.00.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la SEGUNDA ETAPA del Programa Operativa Anual (POA) 2017.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen Técnico, Financiero, Legal y Administrativo acerca de la imposibilidad de prestar por parte del Municipio el Tratamiento de residuos sólidos y la conveniencia de que lo preste un tercero.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la ampliación del plazo hasta el 17 de Noviembre del presente año, de la convocatoria para la Entrega de la Presea al Mérito Docente “Profr. Jorge Castell Guerrero 2017”.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la suscripción del “Convenio de Colaboración para el Fortalecimiento de la Seguridad Pública en el Municipio, mediante la instalación de ARCOS del REPUVE”.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,11,XI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza el “Proyecto de Convenio Específico de Colaboración para el Fortalecimiento de la Seguridad Pública en el Municipio de Colima”.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-102,2017-10-31,102,2015-2018,12,XII,Clausura.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta102_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,1,I,Lista de asistencia.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,2,II,Declaración de quórum legal e instalación legal de la Sesión.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,3,III,"Lectura y aprobación en su caso, del Orden del Día.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 95, 96, 97, 98, 99 y 100.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,5,V,Informe del C. Presidente Municipal.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza la expedición de tres licencias para el funcionamiento de establecimientos comerciales con giro de venta y consumo de bebidas alcohólicas y una de cambio de domicilio de establecimiento ya autorizado.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza mantener el registro ante la Asociación Internacional de Ciudades Educadoras hasta el término de la administración actual.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la rectificación de las medidas y colindancias referidas en el dictamen de fecha 22 de abril de 2016, que se refiere a la escrituración a favor del C. PABLO CEBALLOS HERNANDEZ.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la desincorporación del patrimonio municipal y donación a favor del DIF Municipal Colima, dos vehículos, con números económicos 397 y 341.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la desincorporación del patrimonio municipal, del Lote 15, Manzana 158, ubicado en la calle Gral. Doroteo Arango N° 966, Colonia Francisco Villa II, para ser escriturado a favor de la C. MA. GUADALUPE DE DIOS MEDINA.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,11,XI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Incorporación Municipal anticipada de la Etapa Sexta del Fraccionamiento denominado “JARDINES DE LAS FUENTES”.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,12,XII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Municipalización de las Etapas 1ª y 2ª del Fraccionamiento “LOS VOLCANES”, Segunda Sección.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,13,XIII,"Lectura, discusión y aprobación en su caso, del Dictamen relativo al Proyecto de Acuerdo que reforma, adiciona y deroga diversas disposiciones del Reglamento Interior del Instituto de las Mujeres para el Municipio de Colima.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,14,XIV,Presentación del Calendario Trimestral de Sesiones Ordinarias de Cabildo correspondiente a los meses de noviembre y diciembre de 2017 y enero de 2018.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,15,XV,Asuntos Generales.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-101,2017-10-24,101,2015-2018,16,XVI,Clausura.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta101_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,1,I,Lista de asistencia.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,2,II,Declaración de quórum legal e instalación de la Sesión.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,3,III,"Lectura y aprobación en su caso, del orden del día.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 79, 80 y 81.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,5,V,Designación de la Comisión que acompañarán a los invitados especiales al recinto oficial.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,6,VI,Receso.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,7,VII,Honores a la Bandera y entonación del Himno Nacional.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,8,VIII,Presentación de Invitados Especiales.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,9,IX,"Intervención de la Regidora Lic. Ingrid Alina Villalpando Valdez, integrante de la Comisión de Educación, Cultura y Recreación.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,10,X,"Entrega de la Presea Alejandro Rangel Hidalgo por parte del Presidente Municipal, Lic. Héctor Insúa García al Artista Escultor Enrique Carbajal González Santiván, “Sebastián”.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,11,XI,"Mensaje del C. Enrique Carbajal González Santiván, “Sebastián”, artista distinguido.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,12,XII,"Mensaje del Lic. Héctor Insúa García, Presidente Municipal de Colima.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,13,XIII,"Mensaje del. Lic. José Ignacio Peralta Sánchez, Gobernador Constitucional del Estado de Colima.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-82,2017-04-30,82,2015-2018,14,XIV,Clausura.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta82_2017.pdf
2015-2018-100,2017-10-20,100,2015-2018,1,I,Lista de asistencia.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta100_2017.pdf
2015-2018-100,2017-10-20,100,2015-2018,2,II,Declaración de quórum legal e instalación legal de la Sesión.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta100_2017.pdf
2015-2018-100,2017-10-20,100,2015-2018,3,III,Lectura del Orden del Día.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta100_2017.pdf
2015-2018-100,2017-10-20,100,2015-2018,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 95, 96, 97, 98 y 99.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta100_2017.pdf
2015-2018-100,2017-10-20,100,2015-2018,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que abroga el actual Reglamento del Bando Solemne Municipal y crea el Reglamento del Bando Solemne en el Municipio de Colima.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta100_2017.pdf
2015-2018-100,2017-10-20,100,2015-2018,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen relativo al proyecto de Acuerdo que crea el Reglamento del Sistema Municipal de Protección Integral de los Derechos de Niñas, Niños y Adolescentes.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta100_2017.pdf
2015-2018-100,2017-10-20,100,2015-2018,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen relativo al Proyecto de Acuerdo que reforma y adiciona diversas disposiciones del Reglamento Municipal para el Fomento a la lectura y al Libro.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta100_2017.pdf
2015-2018-100,2017-10-20,100,2015-2018,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza remitir al H. Congreso del Estado, la Cuenta Pública del mes de Septiembre de 2017.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta100_2017.pdf
2015-2018-100,2017-10-20,100,2015-2018,9,IX,Aprobación o reprobación del proyecto de la Minuta Proyecto de Decreto por la que se adiciona un quinto párrafo a la fracción IX del artículo 1° de la Constitución Política del Estado Libre y Soberano de Colima.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta100_2017.pdf
2015-2018-100,2017-10-20,100,2015-2018,10,X,Clausura.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta100_2017.pdf
2015-2018-81,2017-04-28,81,2015-2018,1,I,Lista de asistencia.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta81_2017.pdf
2015-2018-81,2017-04-28,81,2015-2018,2,II,Declaración de quórum legal e instalación legal de la Sesión.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta81_2017.pdf
2015-2018-81,2017-04-28,81,2015-2018,3,III,"Lectura y aprobación en su caso, del Orden del Día.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta81_2017.pdf
2015-2018-81,2017-04-28,81,2015-2018,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 78, 79 y 80.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta81_2017.pdf
2015-2018-81,2017-04-28,81,2015-2018,5,V,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba el Reglamento de Transparencia y Acceso a la Información Pública para el Municipio de Colima.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta81_2017.pdf
2015-2018-81,2017-04-28,81,2015-2018,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza el convenio de Colaboración con la Cámara Nacional de la Industria de Restaurantes y Alimentos Condimentados.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta81_2017.pdf
2015-2018-81,2017-04-28,81,2015-2018,7,VII,Clausura.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta81_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,1,I,Lista de asistencia.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,2,II,Declaración de quórum legal e instalación legal de la Sesión.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,3,III,"Lectura y aprobación en su caso, del Orden del Día.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 93, 94, 95, 96, 97 y 98.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,5,V,Informe del C. Presidente Municipal.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,6,VI,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza transferencias de Fondo IV y la Apertura de Cuenta, solicita por el Tesorero Municipal a través del Oficio Número 388/2017.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que autoriza las transferencias de Fondos Fiscales y la Apertura de Cuenta.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,8,VIII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la reactivación de 03 Licencias para el funcionamiento de establecimientos comerciales con giro de Venta y Consumo de Bebidas Alcohólicas.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,9,IX,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Municipalización del Fraccionamiento denominado “Rinconada del Pereyra” Etapas 4, 5, 7 y 8.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,10,X,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Modificación a los predios urbanos con clave catastral 02-01-06-086-001-000, 02-01-06-086-002-000 y 02-01-06-086-003-000, del Fraccionamiento Jardines Vista Hermosa, Tercera Sección.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,11,XI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Zonificación y Lotificación de 6 predios para consolidarse en uno solo, con clave catastral 02-01-06-030-001, ubicados en Jardines Vista Hermosa, Primera Sección.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,12,XII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la convocatoria de la Presea al Mérito Docente Profr. Jorge Castell Guerrero, 2017 y la erogación de $66,820.00 para gastos del evento.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,13,XIII,"Lectura, discusión y aprobación en su caso, del Dictamen Técnico, Financiero, Legal y Administrativo, acerca de la imposibilidad de prestar por parte del Municipio el tratamiento de residuos sólidos y la conveniencia de que lo preste un tercero.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,14,XIV,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Desincorporación Municipal del Lote 21, Manzana 155 y escrituración a favor de la C. Juana Medina Palomares.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,15,XV,"Lectura, discusión y aprobación en su caso, del Dictamen relativo a aprobar el permiso para la utilización y colocación de antenas lectoras de arcos urbanos para la lectura del Chip REPUVE, así como para conectarse a la red de energía eléctrica, en la infraestructura urbana municipal.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,16,XVI,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba la Incorporación Municipal Anticipada de la etapa 2, del Fraccionamiento “ANDARES DEL JAZMIN III”.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,17,XVII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba modificaciones al Programa Municipal de apoyo a personas con parálisis cerebral, cuadriplejía y paraplejía en estado de vulnerabilidad, a favor de la señora LINA CERVANTES MARIN y MIGUEL GARCIA CEBALLOS.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,18,XVIII,Asuntos Generales.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-99,2017-10-10,99,2015-2018,19,XIX,Clausura.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta99_2017.pdf
2015-2018-80,2017-04-25,80,2015-2018,1,I,Lista de asistencia.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta80_2017.pdf
2015-2018-80,2017-04-25,80,2015-2018,2,II,Declaración de quórum legal e instalación legal de la Sesión.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta80_2017.pdf
2015-2018-80,2017-04-25,80,2015-2018,3,III,"Lectura y aprobación en su caso, del Orden del Día.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta80_2017.pdf
2015-2018-80,2017-04-25,80,2015-2018,4,IV,"Lectura y aprobación en su caso, de las Actas de Cabildo N° 78 y 79.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta80_2017.pdf
2015-2018-80,2017-04-25,80,2015-2018,5,V,Informe del C. Presidente Municipal.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta80_2017.pdf
2015-2018-80,2017-04-25,80,2015-2018,6,VI,"Presentación del Calendario Trimestral de Sesiones Ordinarias de Cabildo correspondiente a los meses de mayo, junio y julio de 2017.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta80_2017.pdf
2015-2018-80,2017-04-25,80,2015-2018,7,VII,"Lectura, discusión y aprobación en su caso, del Dictamen que aprueba dejar sin efecto la solicitud de restitución de un terreno o se le reembolse la cantidad que pagó por el terreno ubicado en la colonia La Oriental, al C. ONOFRE MORFIN MORFIN.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta80_2017.pdf
2015-2018-80,2017-04-25,80,2015-2018,8,VIII,"Declaratoria como Recinto Oficial el Patio Central del Palacio Municipal, para la Sesión Solemne de Cabildo que se llevará a cabo el 30 de abril de 2017.",http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta80_2017.pdf
2015-2018-80,2017-04-25,80,2015-2018,9,IX,Asuntos Generales.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta80_2017.pdf
2015-2018-80,2017-04-25,80,2015-2018,10,X,Clausura.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta80_2017.pdf
2015-2018-98,2017-09-29,98,2015-2018,1,I,Lista de asistencia.,http://www.colima.gob.mx/portal2016/wp-content/uploads/2017/09/acta98_2017.pdf
